split,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7
test,1.9600040912628174,4.7720232009887695,-1.5523000955581665,2.2241098880767822,1.958945631980896,1.8330107927322388,1.217432975769043,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,1.5351827144622803,0.32026407122612,6.291348934173584,-1.8132362365722656,-0.5478371977806091,-1.6017950773239136,-2.028778553009033,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,4.033772945404053,3.1672136783599854,-3.9904074668884277,0.5308200120925903,-3.4712986946105957,5.527242183685303,0.9993181228637695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.4315294027328491,2.0647685527801514,0.33013108372688293,0.6249004602432251,-1.2648314237594604,0.2910938262939453,-0.7098262906074524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5839755535125732,2.3811352252960205,-1.2365450859069824,0.1051708310842514,-1.440551519393921,-0.37390202283859253,-2.4672486782073975,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,3.940563440322876,2.2861931324005127,-0.3773844838142395,-0.24714668095111847,-1.7756996154785156,0.5196555852890015,-2.4836277961730957,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,3.1142468452453613,-1.129044771194458,0.10180841386318207,0.23326840996742249,-0.5803608894348145,1.8544580936431885,-0.15211501717567444,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,2.3564059734344482,4.797338485717773,-1.2579400539398193,1.492082953453064,-1.9025366306304932,2.8798584938049316,0.48451706767082214,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-1.510187029838562,4.361456394195557,-1.6244059801101685,1.0547982454299927,-5.2064385414123535,-0.8600552082061768,-1.5451438426971436,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.269924163818359,3.5735743045806885,3.760901927947998,-1.2064335346221924,-2.12839937210083,-1.9136838912963867,-5.304831504821777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,5.723124980926514,2.935001850128174,-3.2306272983551025,3.219273805618286,3.244192600250244,0.6435553431510925,-2.5875730514526367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,2.106632947921753,2.12591552734375,0.550421953201294,-0.33003196120262146,-1.4983869791030884,-0.12063383311033249,-1.1119977235794067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,0.27110281586647034,1.1409813165664673,-0.8925682902336121,0.2865802049636841,-0.4264967441558838,0.04187411069869995,-0.3390549421310425,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,2.44584321975708,1.6697814464569092,0.028879821300506592,-2.2335848808288574,-2.403007984161377,-0.9573249220848083,-2.2350950241088867,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,-0.7036789655685425,3.798536777496338,1.4678003787994385,0.5198850035667419,-3.3608241081237793,-0.3767366111278534,-1.216584324836731,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,1.639098882675171,2.899519681930542,0.3839341402053833,0.7348819971084595,-2.2626781463623047,-4.567291736602783,-1.793687105178833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-2.4407241344451904,-2.0653152465820312,1.1704777479171753,-0.8876901865005493,-1.2499934434890747,-0.048845164477825165,-3.0948493480682373,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,4.402534484863281,3.292203903198242,1.5240918397903442,4.084486484527588,2.6450135707855225,1.5021636486053467,-0.4778197705745697,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,0.5871073007583618,3.428598165512085,4.926941394805908,-1.4283452033996582,-0.06924301385879517,-2.400282144546509,-6.276496410369873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.5935561656951904,2.261648178100586,0.468455970287323,0.4693952202796936,-1.1920864582061768,-0.012667628936469555,-1.4388877153396606,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,-0.19191426038742065,2.5003600120544434,-0.06038685888051987,-0.6076537370681763,-1.4740400314331055,0.7417319416999817,-1.250536322593689,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.3716554641723633,-0.17034022510051727,-0.036714810878038406,1.4940682649612427,-0.8434765338897705,1.313547134399414,-0.23633159697055817,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.7320454120635986,0.8677300214767456,-0.5109520554542542,-1.6792596578598022,-4.14303731918335,-0.8674094080924988,0.25197166204452515,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,0.24535444378852844,4.325159549713135,0.19593626260757446,-1.4042742252349854,-2.5131123065948486,-2.352097988128662,1.7578004598617554,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,0.4001855254173279,1.6379115581512451,5.249034404754639,-1.7064448595046997,-2.978510856628418,-1.2041600942611694,-0.8734819293022156,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,2.4482216835021973,3.2770886421203613,3.248528480529785,-5.373641014099121,-2.3888962268829346,1.0123181343078613,1.243812084197998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,6.9860429763793945,-1.7199440002441406,-1.104540467262268,-0.44974103569984436,-1.9140819311141968,1.0560275316238403,-5.383718967437744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
test,1.0777089595794678,1.8562400341033936,0.489039808511734,-0.28136926889419556,-0.6359732747077942,-0.368294358253479,-1.079075813293457,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.6141294240951538,2.7140402793884277,0.3567875921726227,-1.0399912595748901,-0.8559576869010925,1.1572792530059814,-1.9540365934371948,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
test,1.5778945684432983,3.2064261436462402,-0.06234487518668175,-1.2294065952301025,-2.437199115753174,1.713858723640442,-2.3570847511291504,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
test,2.130014657974243,3.2280964851379395,1.906175971031189,0.788164496421814,-3.373626470565796,1.9191457033157349,-2.025832414627075,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
test,3.0293092727661133,1.9849066734313965,2.297816276550293,-2.571132183074951,1.6074626445770264,1.027963399887085,0.3086618185043335,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
test,-0.9571548104286194,5.057487964630127,2.1382904052734375,2.302424192428589,-2.6759626865386963,0.7320724725723267,-3.6032803058624268,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
test,8.224190711975098,1.611451268196106,-0.737373411655426,-0.7714322209358215,-0.24030853807926178,0.4563595950603485,-2.102853775024414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
test,1.2063438892364502,1.407111406326294,0.3401821553707123,6.595293045043945,-3.599376678466797,-0.977408766746521,-4.521689414978027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
origin,1.4542638837223483,1.7818500811918694,-0.029362973272678217,-0.14060793674650632,-1.2623438984489044,0.046035015307416605,-1.0894856314785484,,,,,,,,
